,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
4230,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Cliff Richard,"['Cliff Richard', 'The Shadows']",Bachelor Boy,27612
4231,,,,,,,,,,,,,,,,Billy J. Kramer,"['Billy J. Kramer', 'The Dakotas']",Little Children,27616
4232,[],,,,,,,,,,,,,,,Alvin Robinson,['Alvin Robinson'],Something You Got,27619
4233,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Jack Jones,['Jack Jones'],The First Night Of The Full Moon,27621
4234,,,,,,,,,,,,,,,,Robert Maxwell His Harp,"['Robert Maxwell His Harp', 'Orchestra']",Peg O' My Heart,27622
4235,,,,,,,,,,,,,,,,Herb Alpert's Tijuana Brass,"[""Herb Alpert's Tijuana Brass""]",The Mexican Shuffle,27626
4236,[],,,,,,,,,,,,,,,Henry Mancini,"['Henry Mancini', 'His Orchestra']",A Shot In The Dark,27627
4237,['easy listening'],,,,,,,,,,,,,,,The Ray Charles Singers,['The Ray Charles Singers'],Love Me With All Your Heart (Cuando Calienta El Sol),27628
4238,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Alone With You,27633
4239,[],,,,,,,,,,,,,,,Round Robin,['Round Robin'],Kick That Little Foot Sally Ann,27634
4240,,,,,,,,,,,,,,,,Bobby Shafto,['Bobby Shafto'],She's My Girl,27639
4241,[],,,,,,,,,,,,,,,Louis Armstrong,"['Louis Armstrong', 'The All Stars']","Hello, Dolly!",27645
4242,['merseybeat'],,,,,,,,,,,,,,,Danny Williams,['Danny Williams'],A Little Toy Balloon,27652
4243,"['a cappella', 'viral pop']",,,,,,,,,,,,,,,Peter,"['Peter', ' Paul', 'Mary']","Oh, Rock My Soul (Part I)",27654
4244,[],,,,,,,,,,,,,,,The Ska Kings,['The Ska Kings'],Jamaica Ska,27657
4245,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],My Baby Don't Dig Me,27662
4246,"['canadian country', 'nederpop']",,,,,,,,,,,,,,,Lucille Starr,['Lucille Starr'],The French Song,27663
4247,['deep adult standards'],,,,,,,,,,,,,,,Anita Bryant,['Anita Bryant'],The World Of Lonely People,27664
4248,"['brill building pop', 'classic girl group']",,,,,,,,,,,,,,,The Paris Sisters,['The Paris Sisters'],Dream Lover,27667
4249,,,,,,,,,,,,,,,,The Hollyridge Strings,['The Hollyridge Strings'],All My Loving,27669
4250,,,,,,,,,,,,,,,,James Brown,"['James Brown', 'His Orchestra']",The Things That I Used To Do,27672
4251,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jubilee Four', 'Carole Lombard Quartet']",What'd I Say,27674
4252,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Steve Lawrence,['Steve Lawrence'],Everybody Knows,27682
4253,,,,,,,,,,,,,,,,Die Beatles,['Die Beatles'],Sie Liebt Dich (She Loves You),27685
4254,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Viva Las Vegas,27690
4255,,,,,,,,,,,,,,,,The Four-Evers,['The Four-Evers'],Be My Girl,27698
4256,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],My Dreams,27700
4257,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",,,,,,,,,,,,,,,Andy Williams,['Andy Williams'],Wrong For Each Other,27706
4258,[],,,,,,,,,,,,,,,Tracey Dey,['Tracey Dey'],Gonna' Get Along Without You Now,27709
4259,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",,,,,,,,,,,,,,,The Dave Clark Five,['The Dave Clark Five'],I Knew It All The Time,27710
4260,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],The Very Thought Of You,27719
4261,,,,,,,,,,,,,,,,Robert Maxwell His Harp,"['Robert Maxwell His Harp', 'Orchestra']",Shangri-La,27720
4262,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Kiss Me Quick,27721
4263,['deep adult standards'],,,,,,,,,,,,,,,Vic Dana,['Vic Dana'],Shangri-La,27729
4264,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",,,,,,,,,,,,,,,Tommy Roe,['Tommy Roe'],Carol,27733
4265,[],,,,,,,,,,,,,,,Christine Quaite,['Christine Quaite'],Tell Me Mamma,27736
4266,,,,,,,,,,,,,,,,Lenny O'Henry,"[""Lenny O'Henry""]",Across The Street,27738
4267,"['chicago soul', 'northern soul']",,,,,,,,,,,,,,,The Vibrations,['The Vibrations'],My Girl Sloopy,27741
4268,[],,,,,,,,,,,,,,,Henry Mancini,"['Henry Mancini', 'His Orchestra']",The Pink Panther Theme,27743
4269,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",,,,,,,,,,,,,,,Etta James,['Etta James'],Loving You More Every Day,27748
4270,"['bebop', 'contemporary post-bop', 'cool jazz', 'hammond organ', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy Smith,['Jimmy Smith'],Who's Afraid Of Virginia Woolf? (Part I),27749
4271,[],,,,,,,,,,,,,,,Tommy Tucker,['Tommy Tucker'],Long Tall Shorty,27751
4272,[],,,,,,,,,,,,,,,Sammy Kaye,"['Sammy Kaye', 'His Orchestra']",Charade,27755
4273,['steel guitar'],,,,,,,,,,,,,,,Pete Drake,"['Pete Drake', 'His Talking Steel Guitar']",Forever,27759
4274,"['rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,Sugar Pie DeSanto,['Sugar Pie DeSanto'],Slip-In Mules (No High Heel Sneakers),27760
4275,[],,,,,,,,,,,,,,,The Monarchs,['The Monarchs'],Look Homeward Angel,27762
4276,,,,,,,,,,,,,,,,Anna King-Bobby Byrd,['Anna King-Bobby Byrd'],Baby Baby Baby,27774
4277,"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,Gene Chandler,['Gene Chandler'],Soul Hootenanny (Pt. I),27777
4278,,,,,,,,,,,,,,,,James Brown,"['James Brown', 'His Orchestra']",Caldonia,27778
4279,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Wayne Newton,['Wayne Newton'],The Little White Cloud That Cried,27780
4280,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Think,27783
4281,[],,,,,,,,,,,,,,,The Womenfolk,['The Womenfolk'],Little Boxes,27789
4282,['southern soul'],,,,,,,,,,,,,,,Freddie Scott,['Freddie Scott'],Where Does Love Go,27791
4283,[],,,,,,,,,,,,,,,Jimmy Gilmer,"['Jimmy Gilmer', 'The Fireballs']",Ain't Gonna Tell Anybody,27800
4284,,,,,,,,,,,,,,,,Little Stevie Wonder,['Little Stevie Wonder'],Castles In The Sand,27802
4285,['brill building pop'],,,,,,,,,,,,,,,The Raindrops,['The Raindrops'],Book Of Love,27803
4286,,,,,,,,,,,,,,,,Herb Alpert's Tijuana Brass,"[""Herb Alpert's Tijuana Brass""]",Mexican Drummer Man,27805
4287,['vocal jazz'],,,,,,,,,,,,,,,Gloria Lynne,['Gloria Lynne'],Be Anything (But Be Mine),27806
4288,[],,,,,,,,,,,,,,,Tommy Tucker,['Tommy Tucker'],Hi-Heel Sneakers,27810
4289,,,,,,,,,,,,,,,,Al (He's the King) Hirt,"[""Al (He's the King) Hirt""]",Java,27812
4290,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Kissin' Cousins,27813
4291,,,,,,,,,,,,,,,,The Carefrees,['The Carefrees'],We Love You Beatles,27814
4292,,,,,,,,,,,,,,,,The Beatles,"['The Beatles', 'Tony Sheridan']",Why,27819
4293,['surf music'],,,,,,,,,,,,,,,The Marketts,['The Marketts'],Vanishing Point,27820
4294,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",It Hurts Me,27823
4295,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],My Heart Cries For You,27828
4296,,,,,,,,,,,,,,,,Bobby Vee,"['Bobby Vee', 'The Eligibles']",I'll Make You Mine,27830
4297,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Congratulations,27831
4298,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,The Shirelles,['The Shirelles'],Sha-La-La,27833
4299,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],"Baby, Don't You Cry (The New Swingova Rhythm)",27841
4300,[],,,,,,,,,,,,,,,Justine Washington,['Justine Washington'],I Can't Wait Until I See My Baby,27848
4301,[],,,,,,,,,,,,,,,B.B. King,"['B.B. King', 'His Orchestra']",How Blue Can You Get,27849
4302,"['motown', 'soul']",,,,,,,,,,,,,,,James Brown,"['James Brown', 'The Famous Flames']",Oh Baby Don't You Weep (Part 1),27854
4303,['adult standards'],,,,,,,,,,,,,,,Nat King Cole,['Nat King Cole'],"My True Carrie, Love",27862
4304,,,,,,,,,,,,,,,,The Beatles,"['The Beatles', 'Tony Sheridan']",My Bonnie (My Bonnie Lies Over The Ocean),27870
4305,[],,,,,,,,,,,,,,,Donna Lynn,['Donna Lynn'],My Boyfriend Got A Beatle Haircut,27876
4306,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Fats Domino,['Fats Domino'],Lazy Lady,27879
4307,[],,,,,,,,,,,,,,,Lawrence Welk,"['Lawrence Welk', 'His Orchestra']",Stockholm,27880
4308,['northern soul'],,,,,,,,,,,,,,,Tony Clarke,['Tony Clarke'],"(The Story Of) Woman, Love And A Man (Part 1)",27893
4309,['rock-and-roll'],,,,,,,,,,,,,,,Bruce Channel,['Bruce Channel'],Going Back To Louisiana,27894
4310,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],For You,27895
4311,,,,,,,,,,,,,,,,The Dixiebelles,['The Dixiebelles'],"Southtown, U.S.A.",27896
4312,['vintage swoon'],,,,,,,,,,,,,,,Dale Ward,['Dale Ward'],Letter From Sherry,27898
4313,[],,,,,,,,,,,,,,,Timmy Shaw,['Timmy Shaw'],Gonna Send You Back To Georgia (A City Slick),27901
4314,,,,,,,,,,,,,,,,Dick and DeeDee,['Dick and DeeDee'],All My Trials,27906
4315,"['classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",,,,,,,,,,,,,,,Booker T.,"['Booker T.', ""The MG's""]",Mo-Onions,27908
4316,['space age pop'],,,,,,,,,,,,,,,Santo,"['Santo', 'Johnny']",I'll Remember (In The Still Of The Night),27914
4317,[],,,,,,,,,,,,,,,The Crescents,"['The Crescents', 'Chiyo']",Pink Dominos,27920
4318,['brill building pop'],,,,,,,,,,,,,,,The Caravelles,['The Caravelles'],Have You Ever Been Lonely (Have You Ever Been Blue),27922
4319,[],,,,,,,,,,,,,,,Jimmy Gilmer,"['Jimmy Gilmer', 'The Fireballs']",Daisy Petal Pickin',27925
4320,,,,,,,,,,,,,,,,Patti LaBelle,"['Patti LaBelle', 'The Blue Belles']",You'll Never Walk Alone,27929
4321,[],,,,,,,,,,,,,,,The Baja Marimba Band,['The Baja Marimba Band'],Comin' In The Back Door,27941
4322,,,,,,,,,,,,,,,,The Crampton Sisters,['The Crampton Sisters'],I Didn't Know What Time It Was,27945
4323,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],(I'm Watching) Every Little Move You Make,27946
4324,[],,,,,,,,,,,,,,,Little Jr. Parker,['Little Jr. Parker'],Strange Things Happening,27950
4325,[],,,,,,,,,,,,,,,Ginny Arnell,['Ginny Arnell'],Dumb Head,27957
4326,['soul blues'],,,,,,,,,,,,,,,Little Johnny Taylor,['Little Johnny Taylor'],Since I Found A New Love,27964
4327,,,,,,,,,,,,,,,,The Singing Nun (Soeur Sourire),['The Singing Nun (Soeur Sourire)'],Dominique,27966
4328,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],That Lucky Old Sun,27969
4329,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Fats Domino,['Fats Domino'],Who Cares,27974
4330,,,,,,,,,,,,,,,,Dion Di Muci,['Dion Di Muci'],Drip Drop,27979
4331,,,,,,,,,,,,,,,,The Chad Mitchell Trio,['The Chad Mitchell Trio'],The Marvelous Toy,27984
4332,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Today's Teardrops,27985
4333,"['brill building pop', 'classic girl group', 'motown', 'northern soul']",,,,,,,,,,,,,,,The Exciters,['The Exciters'],Do-Wah-Diddy,27987
4334,['deep adult standards'],,,,,,,,,,,,,,,Johnny Crawford,['Johnny Crawford'],Judy Loves Me,27991
4335,,,,,,,,,,,,,,,,Jim and Monica,['Jim and Monica'],Slipin' And Slidin',27992
4336,['brill building pop'],,,,,,,,,,,,,,,Linda Scott,['Linda Scott'],Who's Been Sleeping In My Bed?,27994
4337,,,,,,,,,,,,,,,,Dick and DeeDee,['Dick and DeeDee'],Turn Around,27997
4338,"['brill building pop', 'classic girl group', 'doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,The Orlons,['The Orlons'],Bon-Doo-Wah,28000
4339,['brill building pop'],,,,,,,,,,,,,,,The Raindrops,['The Raindrops'],That Boy John,28002
4340,"['adult standards', 'brill building pop', 'classic australian country', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'yodeling']",,,,,,,,,,,,,,,Frank Ifield,['Frank Ifield'],Please,28003
4341,['deep motown'],,,,,,,,,,,,,,,Paul Petersen,['Paul Petersen'],The Cheer Leader,28013
4342,"['belgian pop', 'classic belgian pop']",,,,,,,,,,,,,,,Gene Thomas,['Gene Thomas'],Baby's Gone,28016
4343,"['acid jazz', 'afrobeat', 'afropop', 'electronica', 'funk', 'indie jazz', 'indie soul', 'nu jazz', 'soul']",,,,,,,,,,,,,,,The Dynamics,['The Dynamics'],Misery,28024
4344,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'vocal harmony group']",,,,,,,,,,,,,,,The Lettermen,['The Lettermen'],Where Or When,28028
4345,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],The Impossible Happened,28035
4346,,,,,,,,,,,,,,,,The David Rockingham Trio,['The David Rockingham Trio'],Dawn,28036
4347,"['adult standards', 'american folk revival', 'brill building pop', 'easy listening', 'folk', 'traditional folk', 'vocal harmony group']",,,,,,,,,,,,,,,The Brothers Four,['The Brothers Four'],Hootenanny Saturday Night,28038
4348,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Paul Anka,['Paul Anka'],Did You Have A Happy Birthday?,28039
4349,,,,,,,,,,,,,,,,The Dixiebelles,['The Dixiebelles'],(Down At) Papa Joe's,28047
4350,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Bossa Nova Baby,28048
4351,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Bobby Vee,['Bobby Vee'],Yesterday And You (Armen's Theme),28049
4352,[],,,,,,,,,,,,,,,Steve Alaimo,['Steve Alaimo'],Gotta Lotta Love,28051
4353,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Steve Lawrence,['Steve Lawrence'],Walking Proud,28055
4354,"['e6fi', 'twee pop']",,,,,,,,,,,,,,,The Essex,"['The Essex', 'Anita Humes']",She's Got Everything,28056
4355,['southern soul'],,,,,,,,,,,,,,,Freddie Scott,['Freddie Scott'],I Got A Woman,28057
4356,['rhythm and blues'],,,,,,,,,,,,,,,Ruby,"['Ruby', 'The Romantics']",Young Wings Can Fly (Higher Than You Know),28058
4357,[],,,,,,,,,,,,,,,The Allisons,['The Allisons'],Surfer Street,28061
4358,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Fools Rush In,28063
4359,,,,,,,,,,,,,,,,Patti LaBelle,"['Patti LaBelle', 'The Blue Belles']",Down The Aisle (Wedding Song),28064
4360,,,,,,,,,,,,,,,,Wayne Newton,"['Wayne Newton', 'The Newton Brothers']",Shirl Girl,28067
4361,['northern soul'],,,,,,,,,,,,,,,Tommy Hunt,['Tommy Hunt'],I Am A Witness,28068
4362,['northern soul'],,,,,,,,,,,,,,,Lou Johnson,['Lou Johnson'],Reach Out For Me,28069
4363,[],,,,,,,,,,,,,,,Inez Foxx,['Inez Foxx'],Hi Diddle Diddle,28072
4364,,,,,,,,,,,,,,,,Debbie Dovale,['Debbie Dovale'],Hey Lover,28073
4365,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Witchcraft,28080
4366,[],,,,,,,,,,,,,,,Jack Nitzsche,['Jack Nitzsche'],Rumble,28082
4367,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],Busted,28086
4368,,,,,,,,,,,,,,,,Dion (Di Muci),['Dion (Di Muci)'],Donna The Prima Donna,28090
4369,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Timi Yuro,['Timi Yuro'],Gotta Travel On,28096
4370,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold', 'vocal jazz']",,,,,,,,,,,,,,,Johnny Mathis,['Johnny Mathis'],Your Teenage Dreams,28098
4371,"['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",,,,,,,,,,,,,,,Jimmie Rodgers,['Jimmie Rodgers'],"Two-Ten, Six-Eighteen (Doesn't Anybody Know My Name)",28099
4372,,,,,,,,,,,,,,,,Steve Allen and His Orchestra with The Copacabana Trio,['Steve Allen and His Orchestra with The Copacabana Trio'],Cuando Calienta El Sol (When The Sun Is Hot),28100
4373,[],,,,,,,,,,,,,,,The Charmettes,['The Charmettes'],Please Don't Kiss Me Again,28101
4374,[],,,,,,,,,,,,,,,Richard Chamberlain,['Richard Chamberlain'],Blue Guitar,28108
4375,"['brill building pop', 'doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,The Dovells,['The Dovells'],Stop Monkeyin' Aroun',28113
4376,,,,,,,,,,,,,,,,Little Stevie Wonder,['Little Stevie Wonder'],"Workout Stevie, Workout",28115
4377,[],,,,,,,,,,,,,,,Bill Black's Combo,"[""Bill Black's Combo""]",Monkey-Shine,28118
4378,,,,,,,,,,,,,,,,Morty Jay,"['Morty Jay', ""The Surferin' Cats""]",Saltwater Taffy,28124
4379,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],"Hello Heartache, Goodbye Love",28131
4380,[],,,,,,,,,,,,,,,Donald Jenkins,"['Donald Jenkins', 'The Delighters']",(Native Girl) Elephant Walk,28133
4381,"['adult standards', 'bolero']",,,,,,,,,,,,,,,Eydie Gorme,['Eydie Gorme'],Everybody Go Home,28137
4382,"['e6fi', 'twee pop']",,,,,,,,,,,,,,,The Essex,"['The Essex', 'Anita Humes']",A Walkin' Miracle,28145
4383,,,,,,,,,,,,,,,,Alice Wonder Land,['Alice Wonder Land'],"He's Mine (I Love Him, I Love Him, I Love Him)",28151
4384,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Sweet Impossible You,28152
4385,[],,,,,,,,,,,,,,,Joe Perkins,['Joe Perkins'],Little Eeefin Annie,28153
4386,,113.466,False,0.4239999999999999,0.86,0.0,-8.654,1.0,0.108,0.5769999999999998,0.0,0.699,0.692,133.421,10.0,Dick Dale and The Del-Tones,['Dick Dale and The Del-Tones'],The Scavenger,28155
4387,,,,,,,,,,,,,,,,Inez Foxx with Charlie Foxx,['Inez Foxx with Charlie Foxx'],Mockingbird,28159
4388,"['adult standards', 'brill building pop', 'classic australian country', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'yodeling']",,,,,,,,,,,,,,,Frank Ifield,['Frank Ifield'],I'm Confessin' (That I Love You),28163
4389,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Jackie Wilson,['Jackie Wilson'],Baby Get It (And Don't Quit It),28164
4390,['deep adult standards'],,,,,,,,,,,,,,,Johnny Crawford,['Johnny Crawford'],Cindy's Gonna Cry,28166
4391,[],,,,,,,,,,,,,,,Joe Sherman,"['Joe Sherman', ' his Orchestra and Chorus']",Toys In The Attic,28175
4392,[],,,,,,,,,,,,,,,Tracey Dey,['Tracey Dey'],Teenage Cleopatra,28176
4393,[],,,,,,,,,,,,,,,Ben Colder,['Ben Colder'],Detroit City No. 2,28178
4394,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",,,,,,,,,,,,,,,The O'Jays,"[""The O'Jays""]",Lonely Drifter,28180
4395,"['beach music', 'rhythm and blues', 'southern soul']",,,,,,,,,,,,,,,Baby Washington,['Baby Washington'],Hey Lonely One,28181
4396,,,,,,,,,,,,,,,,Dick and DeeDee,['Dick and DeeDee'],Where Did The Good Times Go,28191
4397,[],,,,,,,,,,,,,,,Steve Alaimo,['Steve Alaimo'],Michael - Pt. 1,28194
4398,,,,,,,,,,,,,,,,Diane Ray,['Diane Ray'],Please Don't Talk To The Lifeguard,28195
4399,,,,,,,,,,,,,,,,Wayne Newton,"['Wayne Newton', 'The Newton Brothers']",Danke Schoen,28200
4400,,,,,,,,,,,,,,,,Little Stevie Wonder,['Little Stevie Wonder'],Fingertips - Pt 2,28203
4401,['enka'],,,,,,,,,,,,,,,Kyu Sakamoto,['Kyu Sakamoto'],China Nights (Shina No Yoru),28204
4402,['novelty'],,,,,,,,,,,,,,,Rolf Harris,['Rolf Harris'],Nick Teen And Al K. Hall,28209
4403,,,,,,,,,,,,,,,,The High Keyes,['The High Keyes'],"Que Sera, Sera (Whatever Will Be, Will Be)",28211
4404,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Connie Francis,['Connie Francis'],Drownin' My Sorrows,28213
4405,[],,,,,,,,,,,,,,,Gene McDaniels,['Gene McDaniels'],It's A Lonely Town (Lonely Without You),28217
4406,[],,,,,,,,,,,,,,,Bobby Comstock,"['Bobby Comstock', 'The Counts']",Your Boyfriend's Back,28224
4407,[],,,,,,,,,,,,,,,Andrea Carroll,['Andrea Carroll'],It Hurts To Be Sixteen,28229
4408,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",(You're the) Devil In Disguise,28235
4409,"['hammond organ', 'jazz organ']",,,,,,,,,,,,,,,"Dave ""Baby"" Cortez","['Dave ""Baby"" Cortez']",Organ Shout,28243
4410,"['motown', 'soul']",,,,,,,,,,,,,,,James Brown,"['James Brown', 'The Famous Flames']",These Foolish Things,28260
4411,[],,,,,,,,,,,,,,,The King Pins,['The King Pins'],It Won't Be This Way (Always),28267
4412,,,,,,,,,,,,,,,,The Dartells,['The Dartells'],"Dance, Everybody, Dance",28269
4413,[],,,,,,,,,,,,,,,Tammy Montgomery,['Tammy Montgomery'],I Cried,28282
4414,[],,,,,,,,,,,,,,,The Glencoves,['The Glencoves'],Hootenanny,28288
4415,[],,,,,,,,,,,,,,,Ben Colder,['Ben Colder'],Still No. 2,28296
4416,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],Without Love (There Is Nothing),28298
4417,"['brill building pop', 'classic girl group', 'sunshine pop']",,,,,,,,,,,,,,,The Cookies,['The Cookies'],Will Power,28304
4418,['australian talent show'],,,,,,,,,,,,,,,Joey Dee,['Joey Dee'],"Dance, Dance, Dance",28306
4419,,,,,,,,,,,,,,,,Tom Glazer,"['Tom Glazer', ""The Do-Re-Mi Children's Chorus""]",On Top Of Spaghetti,28309
4420,,,,,,,,,,,,,,,,Big Dee Irwin (with Little Eva),['Big Dee Irwin (with Little Eva)'],Swinging On A Star,28311
4421,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",,,,,,,,,,,,,,,Perry Como,['Perry Como'],(I Love You) Don't You Forget It,28312
4422,['adult standards'],,,,,,,,,,,,,,,Nat King Cole,['Nat King Cole'],Those Lazy-Hazy-Crazy Days Of Summer,28314
4423,[],,,,,,,,,,,,,,,Kirby St. Romain,['Kirby St. Romain'],Summer's Comin',28316
4424,"['adult standards', 'easy listening', 'exotica', 'lounge']",,,,,,,,,,,,,,,Ferrante,"['Ferrante', 'Teicher']",Antony And Cleopatra Theme,28318
4425,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],String Along,28325
4426,,,,,,,,,,,,,,,,Chris Columbo Quintet,['Chris Columbo Quintet'],Summertime,28335
4427,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],I Wish I Were A Princess,28336
4428,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Steve Lawrence,['Steve Lawrence'],Poor Little Rich Girl,28341
4429,['brill building pop'],,,,,,,,,,,,,,,Bob B. Soxx,"['Bob B. Soxx', 'The Blue Jeans']",Not Too Young To Get Married,28342
4430,"['adult standards', 'bolero']",,,,,,,,,,,,,,,Eydie Gorme,['Eydie Gorme'],"Don't Try To Fight It, Baby",28343
4431,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Gypsy Woman,28344
4432,"['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']",,,,,,,,,,,,,,,Chuck Jackson,['Chuck Jackson'],Tears Of Joy,28346
4433,[],,,,,,,,,,,,,,,James MacArthur,['James MacArthur'],The Ten Commandments Of Love,28350
4434,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Jackie Wilson,"['Jackie Wilson', 'Linda Hopkins']",Shake A Hand,28354
4435,"['brill building pop', 'doo-wop', 'merseybeat', 'rhythm and blues', 'rock-and-roll']",,,,,,,,,,,,,,,Little Eva,['Little Eva'],Old Smokey Locomotion,28355
4436,"['adult standards', 'brill building pop', 'merseybeat', 'rock-and-roll']",,,,,,,,,,,,,,,Ray Peterson,['Ray Peterson'],Give Us Your Blessing,28357
4437,[],,,,,,,,,,,,,,,Lawrence Welk,"['Lawrence Welk', 'His Orchestra']",Scarlett O'Hara,28359
